,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
y_tilde[26],-3.937719197939326,0.09457860398146198,2.5563725010322345,-9.116346346473938,-5.66184107654276,-3.865550366328324,-2.2499136318085746,1.2090804143161962,730.5710786130693,0.9983543663208897
y_tilde[27],-3.374655198208448,0.1084944394798055,2.4774229480446164,-8.047459503412284,-5.002755394434814,-3.3671126463539673,-1.790883151187069,1.7278119425754521,521.4171977754773,1.0047112224639199
y_tilde[28],-4.24071325515896,0.10501230006209963,2.5712537218384104,-9.805646863314905,-6.044423219764733,-4.221101190894103,-2.435987230094018,0.6848070737571768,599.5280746058279,1.001665005164096
y_tilde[29],-3.696104054746773,0.1074815106596883,2.413891776591164,-8.494959472659328,-5.198393183483418,-3.6813676745093975,-2.2113873656568614,0.9191226425527914,504.3918571591273,0.9990002843527779
y_tilde[30],-1.5786954041241161,0.10416776467360916,2.5226743936158442,-6.328263532776645,-3.2619720817263116,-1.6348125713127126,0.03755671784980104,3.553542583304234,586.4833784749273,1.0023358713444175
y_tilde[31],-1.8242219390572363,0.09787803017122852,2.456964182097478,-6.606564018246464,-3.4260393783710015,-1.8497310654552865,-0.3035351504992053,3.119240541023677,630.1257244891846,1.000517360338695
y_tilde[32],-1.0168282514998666,0.11861307139341741,2.5757206293284756,-5.779449696109618,-2.772987215371754,-1.021598076365323,0.646267377151848,4.34565738702005,471.5550596644552,1.0051462406240683
y_tilde[33],-1.4281696466529379,0.10034144157142895,2.4366612196820414,-6.103505060809445,-3.0377138627089897,-1.3708657517493061,0.10431837304675301,3.4748926201217603,589.6979671018383,0.9989534964793714
y_tilde[34],-0.5260075027071757,0.11923184320672536,2.5823895995579966,-5.502443383245285,-2.182027297697989,-0.5784821381890966,1.1670488764855964,4.873846876030157,469.09306489208774,1.0058509503353694
y_tilde[35],-0.7264906778003467,0.10447944569251862,2.531891547840853,-5.4499723064661545,-2.4150916584042763,-0.7863427530710496,0.9662362500778144,4.392927031299398,587.2573733811919,1.0004107244764913
y_tilde[36],-0.03543312854012983,0.11781733445800131,2.546590632324157,-5.234700824873476,-1.6114934167051223,-0.03855436516426182,1.5970172056713676,4.9988241192204494,467.196831352732,1.0001599759973898
y_tilde[37],-0.5357758873405527,0.09746595915522502,2.4475881357228113,-5.3383545127066,-2.007456265997575,-0.5595356679816497,0.9591724130505953,4.13684375350927,630.6243801468199,1.0019771324919962
y_tilde[38],-0.43386525563026274,0.0981239404417632,2.4850298644645457,-5.301538891269944,-1.9612296435039214,-0.46692511608945136,1.1632583806337347,4.528077931444193,641.376826282098,1.0008575975768388
y_tilde[39],0.1617650806377827,0.09603358666450319,2.5084486883556503,-4.834779129268043,-1.4331688572717676,0.216657849896977,1.7123079617488448,5.2280730655809915,682.2823632161098,1.0006561452511549
y_tilde[40],-1.4002984769426228,0.10813770639564592,2.5044698665698366,-6.618517940706611,-2.9275107136499687,-1.3769804207771683,0.19265442592416882,3.63369733088924,536.3858512001981,1.0075785641759802
y_tilde[41],-0.24560928835550663,0.108089412577745,2.4735228437966112,-5.3319996476533165,-1.991574102921441,-0.12430775510715972,1.4061623559970702,4.361417480047051,523.6794572745837,1.0056407524100772
y_tilde[42],-0.4805012967048352,0.1202353016797531,2.421161370774651,-5.182154088379981,-2.0416779030729635,-0.44420132733231066,1.0383144264067485,4.596700981909985,405.4931084826308,1.0052883637904932
y_tilde[43],0.2504303386518997,0.10527612558452909,2.4449620177007043,-4.6063581295185685,-1.4018041256147526,0.3680641034368896,1.8982174579282003,4.971246949657152,539.3670931933739,1.0008917858321056
y_tilde[44],1.3573322567581496,0.12129700511189276,2.667873683917196,-3.683046893397315,-0.4503526930505798,1.2668932424978205,3.1597544861962454,6.624059415880991,483.7604618508219,1.0007870895568196
y_tilde[45],1.4599833990253606,0.10699365102814858,2.5417727934054706,-3.4210288344904427,-0.25721035447074436,1.3744175138556365,3.190486716951645,6.595770373608076,564.3615771963861,0.9998168436620812
y_tilde[46],1.8699055837349652,0.10469951928975084,2.575576131649257,-3.109887473482602,0.1868306443045364,1.8963035518331441,3.59670408044146,7.226462647853893,605.1449426259845,0.9988625803834043
y_tilde[47],1.6647377391383016,0.10461928767428735,2.534523646784009,-3.228819861033977,-0.05507272668609335,1.657304379515422,3.333035688918464,6.728020771842106,586.9068489552029,1.0016127267451325
y_tilde[48],0.9420725133067535,0.1044909185574288,2.423241787339434,-3.909187811201834,-0.6129765405641174,0.9703889969492656,2.442560046156859,5.964593670545538,537.8193272312858,1.0038572748936407
y_tilde[49],-0.018964275671432277,0.09395681581471378,2.481566246430657,-5.244413022085258,-1.5756684141447135,0.026166310820737088,1.5928980810331907,4.769821381520977,697.581840331541,1.0036653154232973
y_tilde[50],1.1431039623884276,0.10859441123104661,2.430765236882306,-3.3858829556275136,-0.549007962058496,1.080527814076063,2.8017204580111885,5.989567319180354,501.03848258668916,1.0060944005327443
y_tilde[51],0.5262545965152731,0.09462214079909424,2.450335649628055,-4.309390695985445,-1.0189002014249293,0.4671694348545973,2.0102988430088784,5.6219292414698305,670.6031944938576,1.0005784131214
y_tilde[52],-0.44928967429650585,0.11495196415071063,2.431638189520012,-5.302401222655106,-2.0629572631987037,-0.5140424334954554,1.2755293409617243,4.3092414877720495,447.47123055986094,1.0054892537640716
